DTD,FARE_YQ_TICKET,stay_length_days,pax_total,ADULTS,TEENAGERS,CHILDREN,INFANTS,has_child_or_infant,has_teenager,is_logged_in,has_loyalty,segment_count,has_connection,travel_span_hours,HOUR_OF_THE_DAY_PL_TIME,emd_price,display_position,is_hub_caj_route,product,MARKET,LANGUAGE,FLIGHT_TYPE,BROWSER_TYPE,FIRST_TOUCH_CHANNEL,LAST_TOUCH_CHANNEL,LOGIN_STATUS,origin_area,destination_area,route_direction,origin_prefix,destination_prefix,dtd_bucket,fare_bucket,stay_bucket,first_booking_class,first_rbd,actual_sold,predicted_probability,expected_revenue
1.0,197.2475688,3.1006944444444446,4,4,0,0,0,0,0,0,0,2,1,76.0,8.0,64.245,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Direct,Organic Search,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CA,DA,0_3,very_high,3_5,Y,V,0,0.559835,35.966600649654865
28.0,32.4377288,3.9791666666666665,2,2,0,0,0,0,0,1,0,2,1,97.5,20.0,85.66,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_02,Round-Trip,google,Direct,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,15_30,low,3_5,Y,U,0,0.41982406,35.96212930321693
40.0,159.2368004,7.517361111111111,2,2,0,0,0,0,0,0,0,2,1,182.58333333333334,10.0,42.83,6,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Internal,Internal,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,31_60,very_high,6_8,Y,T,1,0.83963054,35.96137620747089
108.0,24.169825599999996,6.0,2,2,0,0,0,0,0,1,1,2,1,146.0,18.0,85.66,4,1,SPECIAL EQUIPMENT,LOWER ZENITH,LANG_02,Round-Trip,google,Paid Search,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,61_120,low,6_8,Y,U,0,0.41971245,35.95256881654262
136.0,153.652625,7.458333333333333,2,2,0,0,0,0,0,0,0,2,1,182.83333333333334,18.0,50.2841332,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,opera,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,120_plus,very_high,6_8,Y,W,0,0.714978,35.95204796429205
147.0,154.2890788,7.458333333333333,2,2,0,0,0,0,0,1,0,2,1,182.83333333333334,20.0,50.2841332,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,microsoft,Direct,Referrals,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,120_plus,very_high,6_8,Y,W,0,0.714978,35.95204796429205
77.0,182.5782938,7.434027777777778,2,2,0,0,0,0,0,1,0,2,1,182.25,23.0,50.2841332,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,61_120,very_high,6_8,Y,W,0,0.714978,35.95204796429205
154.0,167.786525,7.458333333333333,2,2,0,0,0,0,0,0,0,2,1,182.83333333333334,9.0,50.2841332,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,mozilla,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,120_plus,very_high,6_8,Y,V,0,0.714978,35.95204796429205
1.0,109.7278902,,1,1,0,0,0,0,0,0,0,2,1,-927.8333333333334,18.0,85.66,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Direct,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,0_3,very_high,unknown_or_oneway,Y,U,0,0.41952646,35.936636373996734
127.0,526.2175176999999,,4,4,0,0,0,0,0,0,0,3,1,500.3333333333333,8.0,65.0253626,4,1,SPECIAL EQUIPMENT,LOWER VERTEX,LANG_02,Multi-City,google,Direct,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,unknown_or_oneway,Y,O,0,0.5524982,35.926397182221
140.0,56.661520200000005,11.20486111111111,1,1,0,0,0,0,0,1,0,2,1,272.4166666666667,15.0,77.094,2,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BA,120_plus,high,9_14,Y,W,0,0.46589038,35.917352783024306
29.0,218.0595224,1.9791666666666667,5,5,0,0,0,0,0,0,0,4,1,49.583333333333336,15.0,47.9087814,6,0,SPECIAL EQUIPMENT,LOWER ZENITH,LANG_02,Round-Trip,microsoft,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BI,15_30,very_high,1_2,Y,S,0,0.7494575,35.905594507165794
47.0,200.9352318,7.975694444444445,1,1,0,0,0,0,0,0,0,3,1,197.33333333333334,12.0,82.87605,5,0,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BE,CA,31_60,very_high,6_8,Y,S,0,0.43313712,35.8966935158819
34.0,66.5029976,6.197916666666667,1,1,0,0,0,0,0,1,1,2,1,152.25,15.0,77.094,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Direct,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BA,31_60,high,6_8,Y,S,0,0.46561173,35.89587040776014
38.0,285.0996082,7.475694444444445,2,2,0,0,0,0,0,0,0,2,1,182.33333333333334,14.0,50.2841332,2,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,31_60,very_high,6_8,Y,T,0,0.7137936,35.892491241006304
4.0,101.2638256,4.753472222222222,1,1,0,0,0,0,0,0,0,2,1,116.0,18.0,85.66,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,4_7,high,3_5,Y,H,0,0.41898102,35.889913803339006
19.0,58.40384459999999,5.461805555555555,2,2,0,0,0,0,0,0,0,6,1,134.41666666666666,22.0,42.675812,4,0,SPECIAL EQUIPMENT,NEW MERIDIAN,LANG_02,Round-Trip,microsoft,MetaSearches,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CI,BO,15_30,high,6_8,Y,W,0,0.84032035,35.86135322258663
242.0,55.4293011,9.902777777777779,2,2,0,0,0,0,0,0,0,4,1,239.25,20.0,42.6021444,5,0,SPECIAL EQUIPMENT,EAST VERTEX,LANG_02,Round-Trip,google,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BI,120_plus,high,9_14,Y,L,0,0.8414987,35.84964797794354
11.0,46.9301159,3.701388888888889,1,1,0,0,0,0,0,1,0,4,1,90.91666666666667,12.0,47.9087814,6,0,SPECIAL EQUIPMENT,LOWER ZENITH,LANG_02,Round-Trip,google,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BI,8_14,mid,3_5,Y,Q,0,0.74727345,35.80096012872906
69.0,25.0615462,5.513888888888889,1,1,0,0,0,0,0,1,0,2,1,134.33333333333334,20.0,85.66,3,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,mozilla,Paid Search,MetaSearches,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,61_120,low,6_8,Y,O,0,0.4179333,35.80016521334648
102.0,39.425015,4.15625,3,3,0,0,0,0,0,0,0,2,1,101.66666666666667,19.0,85.66,4,1,SPECIAL EQUIPMENT,WEST APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,61_120,mid,3_5,Y,O,0,0.41772994,35.782747002243994
221.0,465.7184295,11.121527777777779,3,3,0,0,0,0,0,0,0,3,1,267.9166666666667,15.0,81.377,1,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,120_plus,very_high,9_14,Y,W,0,0.4393965,35.756769028306
33.0,19.9228028,3.701388888888889,1,1,0,0,0,0,0,0,0,4,1,90.91666666666667,18.0,63.9700314,6,0,SPECIAL EQUIPMENT,LOWER ZENITH,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CE,CI,31_60,very_low,3_5,Y,U,0,0.55894655,35.75582834754013
115.0,24.3223004,5.159722222222222,2,2,0,0,0,0,0,0,0,2,1,125.75,10.0,85.66,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,MetaSearches,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,61_120,low,6_8,Y,O,0,0.41705203,35.724676938056945
126.0,22.0951404,5.15625,2,2,0,0,0,0,0,0,0,2,1,125.66666666666667,10.0,85.66,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,120_plus,low,6_8,Y,O,0,0.41705203,35.724676938056945
113.0,39.2271404,13.125,2,2,0,0,0,0,0,0,0,2,1,317.0,15.0,85.66,2,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Display,Display,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,61_120,mid,9_14,Y,O,0,0.4167466,35.69851260483265
139.0,28.5110744,4.15625,2,2,0,0,0,0,0,1,1,2,1,101.66666666666667,15.0,85.66,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,microsoft,Direct,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,120_plus,low,3_5,Y,O,0,0.41660854,35.686687725186346
161.0,29.4516212,4.15625,2,2,0,0,0,0,0,1,0,2,1,101.66666666666667,20.0,85.66,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Direct,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,120_plus,low,3_5,Y,O,0,0.41660854,35.686687725186346
13.0,30.0846486,5.385416666666667,1,1,0,0,0,0,0,0,0,2,1,131.25,18.0,85.66,3,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,8_14,low,6_8,Y,O,0,0.4164915,35.676662616729736
163.0,22.7804204,5.739583333333333,1,1,0,0,0,0,0,0,0,2,1,139.75,14.0,85.66,4,1,SPECIAL EQUIPMENT,WEST ZENITH,LANG_10,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,120_plus,low,6_8,Y,U,0,0.416423,35.67079357564449
54.0,230.746625,5.138888888888889,2,2,0,0,0,0,0,1,0,2,1,127.16666666666667,14.0,50.2841332,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,mozilla,Paid Search,Email,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,31_60,very_high,6_8,Y,T,0,0.7091281,35.65789092101896
17.0,46.637587,,1,1,0,0,0,0,0,1,0,2,1,-55.0,21.0,85.66,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,15_30,mid,unknown_or_oneway,Y,E,0,0.41626856,35.65756461918354
8.0,77.9454604,4.517361111111111,1,1,0,0,0,0,0,0,0,2,1,110.41666666666667,15.0,85.66,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,8_14,high,3_5,Y,T,0,0.41622663,35.65397273540497
180.0,209.86614339999997,8.322916666666666,2,2,0,0,0,0,0,0,0,2,1,216.0,19.0,57.8205,2,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,microsoft,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,120_plus,very_high,9_14,Y,L,0,0.6164306,35.642324386507276
5.0,96.7820944,2.329861111111111,2,2,0,0,0,0,0,0,0,4,1,58.0,23.0,45.935175,5,0,SPECIAL EQUIPMENT,LOWER ZENITH,LANG_02,Round-Trip,apple,MetaSearches,MetaSearches,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CE,DA,4_7,high,3_5,Y,T,0,0.77497756,35.59873006069958
69.0,122.2004145,7.322916666666667,3,3,0,0,0,0,0,0,0,2,1,176.75,12.0,48.18375,2,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,61_120,very_high,6_8,Y,V,0,0.73862654,35.58979653261602
33.0,244.77601979999997,8.319444444444445,2,2,0,0,0,0,0,0,0,2,1,215.83333333333334,19.0,57.8205,1,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,31_60,very_high,9_14,Y,L,0,0.6150571,35.56290967422724
67.0,119.65160120000002,10.753472222222221,3,2,0,1,0,1,0,0,0,4,1,259.6666666666667,19.0,42.6021444,5,0,SPECIAL EQUIPMENT,EAST VERTEX,LANG_02,Round-Trip,google,Direct,Direct,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BI,61_120,very_high,9_14,Y,V,0,0.834612,35.556261449342394
30.0,79.39397100000001,14.67361111111111,1,1,0,0,0,0,0,1,0,4,1,354.9166666666667,22.0,49.5080536,2,0,SPECIAL EQUIPMENT,NEW MERIDIAN,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CI,CE,15_30,high,15_30,Y,Q,0,0.71808213,35.550848579028745
30.0,235.1992318,5.180555555555555,2,2,0,0,0,0,0,0,0,2,1,127.25,12.0,50.2841332,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,mozilla,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,15_30,very_high,6_8,Y,V,0,0.70688796,35.545248359937574
54.0,46.9969307,4.760416666666667,2,2,0,0,0,0,0,1,1,2,1,116.58333333333333,8.0,72.275625,4,1,SPECIAL EQUIPMENT,UPPER VERTEX,LANG_10,Round-Trip,google,Internal,Email,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CU,31_60,mid,3_5,Y,O,0,0.49160147,35.53080328792334
172.0,174.86975040000002,7.128472222222222,6,3,0,3,0,1,0,0,0,2,1,173.25,23.0,47.113,6,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,microsoft,Direct,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,120_plus,very_high,6_8,Y,U,0,0.75414443,35.5300065381527
10.0,61.56255710000001,0.3020833333333333,2,2,0,0,0,0,0,1,1,5,1,8.833333333333334,10.0,45.935175,6,0,SPECIAL EQUIPMENT,LOWER ZENITH,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-In,AREA_C,AREA_D,AREA_C_TO_AREA_D,CE,DA,8_14,high,1_2,Y,L,1,0.77341217,35.52682328540236
112.0,205.8328423,,2,2,0,0,0,0,0,0,0,3,1,386.6666666666667,17.0,65.0253626,4,1,SPECIAL EQUIPMENT,LOWER VERTEX,LANG_02,Multi-City,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,61_120,very_high,unknown_or_oneway,Y,L,0,0.5458482,35.49397653031312
35.0,36.7464268,36.673611111111114,1,1,0,0,0,0,0,0,0,4,1,882.9166666666666,19.0,49.5080536,3,0,SPECIAL EQUIPMENT,NEW MERIDIAN,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CI,CE,31_60,mid,30_plus,Y,T,0,0.71661836,35.478380132517195
26.0,57.763964400000006,6.197916666666667,1,1,0,0,0,0,0,1,1,2,1,152.25,17.0,77.094,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BA,15_30,high,6_8,Y,Q,0,0.46015778,35.47540403312444
180.0,781.1652341999999,12.0,3,3,0,0,0,0,0,1,0,2,1,295.25,17.0,77.094,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,mozilla,Paid Search,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,9_14,Y,T,0,0.46009284,35.47039760577678
268.0,795.2143308000001,12.010416666666666,4,2,1,1,0,1,1,0,0,2,1,294.9166666666667,14.0,77.094,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,9_14,Y,V,0,0.46009284,35.47039760577678
111.0,135.2532853,7.326388888888889,5,3,0,2,0,1,0,0,0,4,1,177.91666666666666,20.0,39.2220008,3,0,SPECIAL EQUIPMENT,LOWER ZENITH,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CE,CI,61_120,very_high,6_8,Y,S,0,0.90417683,35.463624398449426
59.0,53.7443689,7.34375,1,1,0,0,0,0,0,0,0,4,1,178.33333333333334,13.0,42.6963704,3,0,SPECIAL EQUIPMENT,NORTH HORIZON,LANG_02,Round-Trip,microsoft,Paid Search,Organic Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CE,CU,31_60,mid,6_8,Y,T,0,0.8298818,35.4329401787795
37.0,44.0523682,25.67361111111111,1,1,0,0,0,0,0,1,0,4,1,618.9166666666666,15.0,49.5080536,2,0,SPECIAL EQUIPMENT,NEW MERIDIAN,LANG_02,Round-Trip,google,Paid Search,Organic Search,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CI,CE,31_60,mid,15_30,Y,S,0,0.71535367,35.415767725233124
6.0,47.372549799999994,5.854166666666667,2,1,1,0,0,0,1,0,0,2,1,142.41666666666666,12.0,85.66,5,1,SPECIAL EQUIPMENT,WEST APEX,LANG_02,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,4_7,mid,6_8,Y,W,0,0.41315028,35.39045304596424
17.0,219.1988004,5.739583333333333,2,2,0,0,0,0,0,0,0,2,1,139.91666666666666,19.0,47.113,3,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,15_30,very_high,6_8,Y,K,1,0.7504392,35.355443284094335
5.0,137.30184419999998,4.631944444444445,1,1,0,0,0,0,0,0,0,4,1,112.08333333333333,15.0,42.83,4,0,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,mozilla,Direct,Direct,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CI,4_7,very_high,3_5,Y,Y,0,0.8248042,35.326363321542736
192.0,403.013168,,2,2,0,0,0,0,0,0,0,2,1,-304.3333333333333,21.0,68.8500816,1,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,microsoft,MetaSearches,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,unknown_or_oneway,Y,S,0,0.51265544,35.296368669627284
110.0,387.1763472,8.010416666666666,2,2,0,0,0,0,0,0,0,2,1,198.91666666666666,22.0,68.8500816,2,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,mozilla,Email,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,9_14,Y,T,0,0.51265544,35.296368669627284
56.0,213.3841996,9.53125,1,1,0,0,0,0,0,1,1,2,1,236.0,21.0,77.094,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_02,Round-Trip,google,Paid Search,MetaSearches,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,31_60,very_high,9_14,Y,S,0,0.45771617,35.287170176625246
41.0,53.4415608,4.0,2,2,0,0,0,0,0,0,0,2,1,97.91666666666667,11.0,85.66,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,31_60,mid,3_5,Y,O,0,0.41191834,35.28492518544197
20.0,199.0412892,5.690972222222222,3,3,0,0,0,0,0,0,0,4,1,139.25,21.0,39.4344376,4,0,SPECIAL EQUIPMENT,NEW MERIDIAN,LANG_02,Round-Trip,microsoft,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CI,CE,15_30,very_high,6_8,Y,E,0,0.8943965,35.27002233394151
86.0,115.34119,7.427083333333333,2,2,0,0,0,0,0,0,0,2,1,182.08333333333334,13.0,50.2841332,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,mozilla,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,61_120,very_high,6_8,Y,O,0,0.7013839,35.26848088480418
247.0,106.77519,6.434027777777778,2,2,0,0,0,0,0,0,0,2,1,158.25,9.0,50.2841332,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,microsoft,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,120_plus,very_high,6_8,Y,O,0,0.7013839,35.26848088480418
24.0,119.6747294,4.128472222222222,1,1,0,0,0,0,0,0,0,2,1,101.25,17.0,49.2545,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,15_30,very_high,3_5,C,Z,0,0.7151308,35.223410282611844
18.0,82.1359476,7.128472222222222,2,2,0,0,0,0,0,0,0,2,1,173.25,23.0,42.83,6,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Affiliate,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,15_30,high,6_8,Y,L,1,0.82193875,35.203636796474456
16.0,69.5542068,11.739583333333334,1,1,0,0,0,0,0,0,0,2,1,283.6666666666667,9.0,85.66,2,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,microsoft,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,15_30,high,9_14,Y,E,0,0.4108566,35.19397674798965
4.0,68.77727060000001,0.3020833333333333,2,2,0,0,0,0,0,0,0,5,1,8.833333333333334,13.0,45.935175,6,0,SPECIAL EQUIPMENT,LOWER ZENITH,LANG_02,Round-Trip,microsoft,Direct,Direct,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CE,DA,4_7,high,1_2,Y,S,0,0.7649894,35.13992086282968
55.0,78.8761563,7.319444444444445,1,1,0,0,0,0,0,1,0,2,1,191.83333333333334,20.0,57.8205,2,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,31_60,high,6_8,Y,O,0,0.60773474,35.139526521474124
1.0,55.3068073,0.3611111111111111,1,1,0,0,0,0,0,0,0,4,1,11.333333333333334,,87.2464232,5,0,SPECIAL EQUIPMENT,NEW MERIDIAN,LANG_10,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CI,CI,0_3,high,1_2,Y,T,0,0.40246996,35.11406470281789
119.0,533.935912,9.14236111111111,7,4,0,3,0,1,0,1,0,2,1,223.25,1.0,50.2841332,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Direct,Paid Search,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,61_120,very_high,9_14,Y,W,0,0.6980399,35.1003307742662
25.0,30.7724984,,2,2,0,0,0,0,0,1,0,1,0,2.1666666666666665,15.0,85.66,6,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,15_30,low,unknown_or_oneway,Y,O,0,0.40967512,35.09277089118957
8.0,43.7067301,10.89236111111111,1,1,0,0,0,0,0,1,0,4,1,263.3333333333333,21.0,49.5860042,2,0,SPECIAL EQUIPMENT,SOUTH VERTEX,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CU,CE,8_14,mid,9_14,Y,U,0,0.70769197,35.091616872133265
157.0,123.016326,7.361111111111111,1,1,0,0,0,0,0,1,1,2,1,191.83333333333334,21.0,57.8205,1,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,mozilla,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,120_plus,very_high,6_8,Y,O,0,0.60671407,35.08051087537408
76.0,166.8498329,11.875,2,2,0,0,0,0,0,0,0,4,1,286.8333333333333,12.0,42.157569,6,0,SPECIAL EQUIPMENT,SOUTH HORIZON,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,61_120,very_high,9_14,Y,W,0,0.8318414,35.06841160567564
126.0,227.3437815,,2,2,0,0,0,0,0,0,0,2,1,521.3333333333334,13.0,65.0253626,4,1,SPECIAL EQUIPMENT,LOWER VERTEX,LANG_02,Multi-City,google,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,unknown_or_oneway,Y,U,0,0.5392695,35.06619522733131
162.0,26.5366114,6.121527777777778,1,1,0,0,0,0,0,0,0,2,1,148.83333333333334,21.0,47.113,4,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,120_plus,low,6_8,Y,U,0,0.74412245,35.05784077876806
43.0,42.3580134,3.8993055555555554,3,3,0,0,0,0,0,1,0,2,1,95.5,21.0,85.66,5,1,SPECIAL EQUIPMENT,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,31_60,mid,3_5,Y,O,0,0.40924072,35.05556030273437
