booking_id,product,emd_price,sold,display_position,revenue
2151,MEAL,4.1862042,0,4,0.0
2151,FAST TRACK,1.7132,0,6,0.0
2151,PET,26.5546,0,3,0.0
2151,BAGGAGE,10.7751714,0,1,0.0
2151,BUSINESS LOUNGE,9.8658905,0,5,0.0
2151,SPECIAL EQUIPMENT,19.1912664,0,2,0.0
2152,BAGGAGE,10.8608314,0,2,0.0
2152,MEAL,7.5299423,0,3,0.0
2152,FAST TRACK,5.1447396,0,1,0.0
2152,SPECIAL EQUIPMENT,10.6565323,0,4,0.0
2152,BUSINESS LOUNGE,9.8243454,0,6,0.0
2152,PET,13.2773,0,5,0.0
2153,FAST TRACK,2.1415,0,1,0.0
2154,FAST TRACK,3.417834,0,6,0.0
2154,MEAL,7.8366051,0,1,0.0
2154,BAGGAGE,13.8199561,1,2,13.8199561
2154,PET,19.7339225,0,3,0.0
2154,BUSINESS LOUNGE,9.2607026,0,5,0.0
2155,BAGGAGE,6.2497536,0,1,0.0
2155,MEAL,1.4536502,0,4,0.0
2156,BAGGAGE,35.2366693,0,1,0.0
2156,PET,42.1006051,0,3,0.0
2157,MEAL,4.6710398,0,1,0.0
2157,SPECIAL EQUIPMENT,10.7075,0,4,0.0
2157,FAST TRACK,1.7132,0,2,0.0
2157,PET,23.7727915,0,5,0.0
2157,BAGGAGE,10.2098154,0,3,0.0
2158,PET,13.2773,0,4,0.0
2158,MEAL,0.7606608,0,1,0.0
2158,SPECIAL EQUIPMENT,21.415,0,3,0.0
2158,BAGGAGE,9.76524,0,2,0.0
2158,FAST TRACK,3.4264,0,6,0.0
2159,SPECIAL EQUIPMENT,21.415,0,4,0.0
2159,FAST TRACK,1.7132,0,2,0.0
2159,BAGGAGE,8.566,0,3,0.0
2159,BUSINESS LOUNGE,9.8509,0,6,0.0
2159,MEAL,1.4549351,0,1,0.0
2159,PET,14.4812513,0,5,0.0
2160,MEAL,1.9667536,0,2,0.0
2160,PET,15.6762083,0,4,0.0
2160,BAGGAGE,12.0656393,0,1,0.0
2161,BUSINESS LOUNGE,19.6829548,0,5,0.0
2161,BAGGAGE,10.83599,0,1,0.0
2161,PET,13.1809325,0,3,0.0
2161,SPECIAL EQUIPMENT,9.0872411,0,2,0.0
2161,MEAL,0.7293949,0,4,0.0
2161,FAST TRACK,1.7161981,0,6,0.0
2162,SPECIAL EQUIPMENT,10.7075,0,2,0.0
2162,BAGGAGE,6.3294174,1,1,6.3294174
2162,PET,22.6999,0,3,0.0
2163,BAGGAGE,9.25128,0,2,0.0
2163,SPECIAL EQUIPMENT,10.7075,0,4,0.0
2163,MEAL,5.4227063,0,3,0.0
2163,FAST TRACK,11.1358,0,1,0.0
2163,PET,23.9848,0,5,0.0
2164,SPECIAL EQUIPMENT,10.7075,0,4,0.0
2164,FAST TRACK,1.7136283,0,2,0.0
2164,MEAL,0.9041413,0,1,0.0
2164,BUSINESS LOUNGE,9.8534698,0,5,0.0
2164,BAGGAGE,19.8439956,0,3,0.0
2165,PET,21.1190447,0,3,0.0
2165,BUSINESS LOUNGE,31.2881716,0,5,0.0
2165,FAST TRACK,1.7072038,0,6,0.0
2165,MEAL,14.386597,0,1,0.0
2165,SPECIAL EQUIPMENT,17.5962772,0,4,0.0
2165,BAGGAGE,46.7429488,0,2,0.0
2166,SPECIAL EQUIPMENT,17.21766,0,4,0.0
2166,FAST TRACK,3.4264,0,1,0.0
2166,BAGGAGE,10.02222,0,2,0.0
2166,PET,25.8187806,0,3,0.0
2166,MEAL,5.1396,0,5,0.0
2167,BAGGAGE,5.3588896,0,2,0.0
2167,MEAL,1.0917367,0,1,0.0
2167,SPECIAL EQUIPMENT,9.8509,0,3,0.0
2167,PET,11.9547096,0,4,0.0
2168,BAGGAGE,9.5716484,0,3,0.0
2169,BAGGAGE,5.7250861,0,1,0.0
2169,BUSINESS LOUNGE,9.8509,0,4,0.0
2169,SPECIAL EQUIPMENT,10.7075,0,5,0.0
2169,PET,14.60503,0,6,0.0
2169,MEAL,1.41339,0,2,0.0
2169,FAST TRACK,1.7140566,0,3,0.0
2170,SPECIAL EQUIPMENT,9.868032,0,1,0.0
2170,MEAL,0.7289666,0,3,0.0
2170,FAST TRACK,1.7132,0,6,0.0
2170,BUSINESS LOUNGE,9.846617,0,5,0.0
2170,BAGGAGE,10.7349112,0,2,0.0
2170,PET,25.9387046,0,4,0.0
2171,PET,29.21006,0,3,0.0
2171,BAGGAGE,10.1558496,0,4,0.0
2171,SPECIAL EQUIPMENT,21.415,0,6,0.0
2171,MEAL,9.139922,0,5,0.0
2171,BUSINESS LOUNGE,9.8509,0,1,0.0
2171,FAST TRACK,8.566,0,2,0.0
2172,MEAL,7.1016423,0,5,0.0
2172,BAGGAGE,23.590764,0,2,0.0
2172,PET,21.0565129,0,3,0.0
2172,FAST TRACK,1.7119151,0,1,0.0
2173,BAGGAGE,5.01111,0,3,0.0
2173,PET,10.79316,0,5,0.0
2173,FAST TRACK,1.7132,0,2,0.0
2173,MEAL,2.5693717,0,1,0.0
2173,SPECIAL EQUIPMENT,10.7075,0,4,0.0
2174,SPECIAL EQUIPMENT,21.415,0,3,0.0
2174,PET,21.58632,0,4,0.0
2174,MEAL,1.871671,0,1,0.0
2174,BAGGAGE,9.25128,0,2,0.0
2174,FAST TRACK,1.7132,0,6,0.0
2174,BUSINESS LOUNGE,19.7018,0,5,0.0
2175,BAGGAGE,43.72943,0,2,0.0
2175,FAST TRACK,1.7200528,0,5,0.0
2175,PET,20.9430134,0,1,0.0
2175,MEAL,6.7525778,0,3,0.0
2176,MEAL,1.272051,0,4,0.0
2176,SPECIAL EQUIPMENT,21.415,0,5,0.0
2176,FAST TRACK,1.7132,0,1,0.0
2176,BAGGAGE,9.3746304,0,2,0.0
2177,BUSINESS LOUNGE,9.8509,0,5,0.0
2177,PET,21.58632,0,4,0.0
2177,FAST TRACK,3.4264,0,6,0.0
2177,BAGGAGE,9.76524,0,2,0.0
2177,MEAL,8.998583,0,1,0.0
2177,SPECIAL EQUIPMENT,21.415,0,3,0.0
2178,BAGGAGE,7.6888416,0,1,0.0
2179,BAGGAGE,31.2050814,1,1,31.2050814
2179,MEAL,7.1016423,0,2,0.0
2179,PET,21.0565129,0,4,0.0
2180,FAST TRACK,3.4264,0,3,0.0
2180,BAGGAGE,9.25128,0,1,0.0
2180,BUSINESS LOUNGE,9.8830225,0,4,0.0
2180,MEAL,1.2849,0,2,0.0
2180,PET,23.9848,0,6,0.0
2181,BUSINESS LOUNGE,19.7035132,0,5,0.0
2181,SPECIAL EQUIPMENT,20.6119375,0,4,0.0
2181,BAGGAGE,10.4213956,0,2,0.0
2181,MEAL,2.5890735,0,3,0.0
2181,PET,28.5401988,0,1,0.0
2181,FAST TRACK,1.7144849,0,6,0.0
2182,PET,14.5716226,0,3,0.0
2183,MEAL,1.194957,0,3,0.0
2183,BAGGAGE,13.6944642,0,2,0.0
2183,FAST TRACK,4.283,0,1,0.0
2183,PET,11.9924,0,5,0.0
2184,SPECIAL EQUIPMENT,21.7867644,0,3,0.0
2184,PET,25.9866742,0,2,0.0
2184,MEAL,2.5573793,0,4,0.0
2184,BAGGAGE,10.8548352,0,1,0.0
2185,BAGGAGE,10.4496634,0,2,0.0
2185,PET,14.60503,1,1,14.60503
2185,FAST TRACK,1.7127717,0,6,0.0
2186,BAGGAGE,10.4025504,0,2,0.0
2186,FAST TRACK,1.7132,0,6,0.0
2186,BUSINESS LOUNGE,9.8453321,0,5,0.0
2186,MEAL,7.5787685,0,3,0.0
2186,PET,26.38328,0,1,0.0
2187,MEAL,10.6852284,0,4,0.0
2187,PET,17.9886,0,2,0.0
2187,BAGGAGE,13.157376,0,3,0.0
2187,FAST TRACK,1.7132,0,1,0.0
2188,BAGGAGE,10.381992,0,2,0.0
2188,SPECIAL EQUIPMENT,10.7075,0,4,0.0
2188,MEAL,5.4227063,0,3,0.0
2188,FAST TRACK,11.1358,0,1,0.0
2188,PET,23.9848,0,5,0.0
2189,BAGGAGE,4.801243,0,2,0.0
2189,FAST TRACK,1.7161981,0,6,0.0
2189,MEAL,0.8150549,0,1,0.0
2189,PET,13.2618812,0,4,0.0
2190,FAST TRACK,3.4264,0,6,0.0
2190,MEAL,1.5307442,0,5,0.0
2190,BAGGAGE,5.1396,0,4,0.0
2191,PET,25.2697,0,5,0.0
2191,BAGGAGE,10.1558496,0,3,0.0
2191,SPECIAL EQUIPMENT,12.313625,0,4,0.0
2191,MEAL,4.227321,0,1,0.0
2191,FAST TRACK,1.7132,0,2,0.0
2192,MEAL,4.193057,0,3,0.0
2192,BAGGAGE,13.979712,0,2,0.0
2192,FAST TRACK,3.4264,0,6,0.0
2193,MEAL,2.05584,0,2,0.0
2193,BUSINESS LOUNGE,19.7018,0,5,0.0
2193,BAGGAGE,20.3116992,0,1,0.0
2193,PET,26.38328,0,4,0.0
2194,PET,26.3430198,0,6,0.0
2194,MEAL,2.5762245,0,4,0.0
2194,BAGGAGE,10.4145428,0,1,0.0
2194,FAST TRACK,1.7204811,0,2,0.0
2195,BAGGAGE,12.8554245,0,2,0.0
2195,SPECIAL EQUIPMENT,4.283,0,4,0.0
2195,PET,8.1377,0,3,0.0
2195,MEAL,2.616913,0,5,0.0
2195,FAST TRACK,1.5859949,0,1,0.0
2196,MEAL,15.2843138,0,6,0.0
2196,BUSINESS LOUNGE,19.7018,0,1,0.0
2196,BAGGAGE,46.5189479,0,3,0.0
2196,FAST TRACK,1.7029208,0,2,0.0
2196,PET,27.88233,0,4,0.0
2196,SPECIAL EQUIPMENT,21.415,0,5,0.0
2197,BAGGAGE,27.959424,0,2,0.0
2197,SPECIAL EQUIPMENT,10.7075,1,3,10.7075
2197,FAST TRACK,1.7149132,0,5,0.0
2198,SPECIAL EQUIPMENT,21.415,0,6,0.0
2198,BUSINESS LOUNGE,9.8509,0,1,0.0
2198,FAST TRACK,5.1396,0,2,0.0
2198,BAGGAGE,10.1558496,0,4,0.0
2198,PET,27.79667,0,3,0.0
2198,MEAL,4.62564,0,5,0.0
2199,BAGGAGE,13.36296,0,3,0.0
2199,MEAL,4.3211187,0,1,0.0
2199,PET,28.9492253,0,5,0.0
2200,BUSINESS LOUNGE,9.8509,0,5,0.0
2200,FAST TRACK,1.7247641,0,6,0.0
2200,MEAL,7.1427591,0,2,0.0
2200,BAGGAGE,5.846295,0,1,0.0
2200,PET,26.5546,0,4,0.0
2201,BAGGAGE,10.02222,0,3,0.0
2201,BUSINESS LOUNGE,39.4036,0,6,0.0
2201,MEAL,1.1559817,0,1,0.0
2201,SPECIAL EQUIPMENT,10.7075,0,4,0.0
2201,PET,13.2117701,0,5,0.0
2201,FAST TRACK,3.4264,0,2,0.0
2202,BAGGAGE,10.1652722,0,3,0.0
2202,FAST TRACK,3.4358226,0,2,0.0
2203,SPECIAL EQUIPMENT,21.415,0,3,0.0
2203,BUSINESS LOUNGE,9.8509,0,5,0.0
2203,BAGGAGE,9.76524,0,1,0.0
2203,PET,23.744952,0,4,0.0
2203,MEAL,1.3131678,0,2,0.0
2203,FAST TRACK,6.8528,0,6,0.0
2204,PET,23.3933177,0,3,0.0
2204,BAGGAGE,10.7075,0,1,0.0
2204,MEAL,0.723827,0,4,0.0
2205,BAGGAGE,4.62564,0,1,0.0
2205,PET,13.19164,0,3,0.0
2206,SPECIAL EQUIPMENT,21.415,0,6,0.0
2206,BUSINESS LOUNGE,9.8509,0,1,0.0
2206,PET,13.19164,0,3,0.0
2206,BAGGAGE,5.2925031,0,4,0.0
2206,MEAL,1.272051,0,5,0.0
2206,FAST TRACK,1.7132,0,2,0.0
2207,BUSINESS LOUNGE,19.7018,0,4,0.0
2207,MEAL,1.190674,0,1,0.0
2207,SPECIAL EQUIPMENT,10.7075,0,5,0.0
2207,BAGGAGE,10.1558496,0,3,0.0
2207,FAST TRACK,1.7149132,0,6,0.0
2207,PET,14.4996682,0,2,0.0
2208,PET,14.4615495,0,1,0.0
2208,BAGGAGE,4.8132354,0,2,0.0
2208,MEAL,2.9107268,0,3,0.0
2208,FAST TRACK,1.7187679,0,6,0.0
2208,BUSINESS LOUNGE,9.8277718,0,5,0.0
2208,SPECIAL EQUIPMENT,22.5345762,0,4,0.0
2209,SPECIAL EQUIPMENT,24.62725,0,5,0.0
2209,BAGGAGE,15.727176,0,1,0.0
2209,BUSINESS LOUNGE,9.8509,0,4,0.0
2209,PET,13.410073,0,6,0.0
2209,MEAL,2.779667,0,2,0.0
2209,FAST TRACK,1.7132,0,3,0.0
2210,BAGGAGE,11.7688274,0,4,0.0
2211,PET,15.1335522,0,4,0.0
2211,BAGGAGE,20.3588122,1,2,20.3588122
2211,MEAL,1.41339,0,1,0.0
2212,PET,13.2773,0,3,0.0
2212,SPECIAL EQUIPMENT,10.7075,0,2,0.0
2212,BAGGAGE,5.4158535,0,1,0.0
2213,SPECIAL EQUIPMENT,8.566,0,4,0.0
2213,BAGGAGE,3.8444208,0,2,0.0
2213,PET,16.2754,0,1,0.0
2213,FAST TRACK,3.1719898,0,5,0.0
2213,MEAL,0.7932116,0,3,0.0
2214,FAST TRACK,1.7024925,0,5,0.0
2214,BAGGAGE,11.17863,0,1,0.0
2214,SPECIAL EQUIPMENT,38.9418926,0,2,0.0
2214,PET,22.2193474,0,4,0.0
2214,MEAL,13.7364376,0,3,0.0
2215,BAGGAGE,4.62564,0,3,0.0
2215,MEAL,2.8263517,0,6,0.0
2215,PET,23.9848,0,4,0.0
2215,SPECIAL EQUIPMENT,10.7075,0,5,0.0
2215,FAST TRACK,1.7132,0,2,0.0
2216,BAGGAGE,5.1396,0,3,0.0
2216,BUSINESS LOUNGE,9.8436189,0,5,0.0
2216,FAST TRACK,1.7132,0,2,0.0
2216,MEAL,2.5308247,0,1,0.0
2216,SPECIAL EQUIPMENT,21.2976458,0,4,0.0
2217,MEAL,1.2771906,0,1,0.0
2217,BUSINESS LOUNGE,9.8813093,0,6,0.0
2217,PET,21.58632,0,5,0.0
2217,FAST TRACK,6.8528,0,2,0.0
2217,SPECIAL EQUIPMENT,21.415,0,4,0.0
2217,BAGGAGE,18.50256,0,3,0.0
2218,SPECIAL EQUIPMENT,85.66,0,6,0.0
2218,FAST TRACK,1.7132,0,2,0.0
2218,BAGGAGE,10.1558496,0,4,0.0
2218,BUSINESS LOUNGE,9.8509,0,1,0.0
2218,PET,26.38328,0,3,0.0
2218,MEAL,3.46923,0,5,0.0
2219,MEAL,1.4480823,0,4,0.0
2219,BAGGAGE,10.8608314,0,1,0.0
2220,PET,13.2773,0,4,0.0
2220,MEAL,1.7624545,0,1,0.0
2220,FAST TRACK,1.7132,0,6,0.0
2220,BUSINESS LOUNGE,9.8509,0,5,0.0
2220,BAGGAGE,9.25128,0,2,0.0
2220,SPECIAL EQUIPMENT,21.415,0,3,0.0
2221,BAGGAGE,9.3746304,0,2,0.0
2221,BUSINESS LOUNGE,9.8509,0,5,0.0
2221,MEAL,8.386114,0,1,0.0
2221,SPECIAL EQUIPMENT,21.415,0,3,0.0
2221,PET,26.38328,0,4,0.0
2221,FAST TRACK,5.1396,0,6,0.0
2222,PET,16.2754,0,2,0.0
2222,BAGGAGE,4.432905,0,1,0.0
2222,MEAL,1.1101536,0,4,0.0
2223,BAGGAGE,13.2413228,0,1,0.0
2223,PET,21.415,0,5,0.0
2223,MEAL,12.2211122,0,3,0.0
2224,MEAL,1.19924,0,1,0.0
2224,PET,42.83,0,3,0.0
2224,BAGGAGE,23.192445,0,2,0.0
2224,BUSINESS LOUNGE,18.9025922,0,5,0.0
2224,FAST TRACK,1.7132,0,6,0.0
2225,SPECIAL EQUIPMENT,18.9745466,0,4,0.0
2225,FAST TRACK,1.7239075,0,2,0.0
2225,MEAL,5.897691,0,3,0.0
2225,BAGGAGE,12.1273145,0,1,0.0
2226,BAGGAGE,9.3746304,0,4,0.0
2226,PET,24.224648,0,3,0.0
2227,BAGGAGE,5.289505,1,1,5.289505
2227,FAST TRACK,1.7132,0,4,0.0
2227,MEAL,5.1417415,0,6,0.0
2227,PET,25.2697,0,5,0.0
2228,PET,8.1377,0,3,0.0
2228,SPECIAL EQUIPMENT,4.3421054,0,2,0.0
2228,BAGGAGE,3.661965,0,1,0.0
2229,BAGGAGE,10.1558496,0,4,0.0
2229,BUSINESS LOUNGE,9.8509,0,1,0.0
2229,PET,26.38328,0,3,0.0
2229,FAST TRACK,1.7132,0,2,0.0
2229,MEAL,2.214311,0,5,0.0
2230,FAST TRACK,1.7170547,0,6,0.0
2230,MEAL,2.9158664,0,4,0.0
2230,PET,25.1544873,0,2,0.0
2230,BAGGAGE,10.1712684,0,1,0.0
2231,BAGGAGE,13.0764273,0,2,0.0
2231,MEAL,8.4786268,0,3,0.0
2232,PET,25.18404,0,4,0.0
2232,BAGGAGE,10.1104498,0,3,0.0
2232,SPECIAL EQUIPMENT,9.8431906,0,5,0.0
2232,FAST TRACK,1.7132,0,2,0.0
2232,MEAL,2.39848,0,6,0.0
2232,BUSINESS LOUNGE,9.8509,0,1,0.0
2233,SPECIAL EQUIPMENT,23.5565,1,5,23.5565
2233,BAGGAGE,9.3746304,0,2,0.0
2233,MEAL,0.98509,0,4,0.0
2233,PET,28.546195,0,3,0.0
2234,FAST TRACK,3.4264,0,2,0.0
2234,PET,29.21006,0,3,0.0
2234,MEAL,2.2134544,0,5,0.0
2234,SPECIAL EQUIPMENT,42.83,0,6,0.0
2234,BAGGAGE,20.3116992,0,4,0.0
2235,BAGGAGE,12.4275528,0,2,0.0
2235,MEAL,2.0005893,0,1,0.0
2235,SPECIAL EQUIPMENT,10.7640356,0,3,0.0
2235,PET,13.941165,0,4,0.0
2236,MEAL,2.01301,0,3,0.0
2236,BAGGAGE,5.2085563,0,2,0.0
2236,FAST TRACK,1.7157698,0,6,0.0
2236,PET,28.4965122,0,1,0.0
2236,SPECIAL EQUIPMENT,9.0872411,0,4,0.0
2236,BUSINESS LOUNGE,9.8706018,0,5,0.0
2237,BAGGAGE,9.868032,0,5,0.0
2237,BUSINESS LOUNGE,3.81187,0,1,0.0
2237,FAST TRACK,3.4264,0,3,0.0
2237,SPECIAL EQUIPMENT,50.2841332,0,2,0.0
2237,PET,13.2117701,0,4,0.0
2238,BAGGAGE,26.9520624,0,2,0.0
2238,PET,76.2374,0,5,0.0
2238,SPECIAL EQUIPMENT,38.5761244,0,4,0.0
2238,MEAL,14.1339,0,3,0.0
2238,FAST TRACK,1.7132,0,1,0.0
2239,BAGGAGE,4.62564,1,3,4.62564
2239,FAST TRACK,1.7149132,0,2,0.0
2239,BUSINESS LOUNGE,9.8470453,0,6,0.0
2239,PET,14.6457185,0,5,0.0
2239,MEAL,2.5698,0,1,0.0
2240,MEAL,0.8022059,0,4,0.0
2240,FAST TRACK,1.7123434,0,6,0.0
2240,BUSINESS LOUNGE,9.8658905,0,5,0.0
2240,SPECIAL EQUIPMENT,21.1100504,0,2,0.0
2240,PET,14.4024441,0,3,0.0
2240,BAGGAGE,5.250958,0,1,0.0
2241,FAST TRACK,1.9826007,0,1,0.0
2241,MEAL,2.5381058,0,3,0.0
2241,BAGGAGE,9.045696,0,2,0.0
2242,PET,11.9251569,0,6,0.0
2242,MEAL,4.7404244,0,2,0.0
2242,BUSINESS LOUNGE,9.8157794,0,4,0.0
2242,FAST TRACK,1.7132,0,3,0.0
2242,BAGGAGE,5.0599362,0,1,0.0
2243,BAGGAGE,8.22336,0,4,0.0
2244,MEAL,1.1559817,0,5,0.0
2244,FAST TRACK,1.7132,0,2,0.0
2244,PET,25.18404,0,3,0.0
2244,SPECIAL EQUIPMENT,23.021125,0,6,0.0
2244,BAGGAGE,10.1558496,0,4,0.0
2245,BAGGAGE,5.2059865,0,2,0.0
2245,MEAL,3.910379,0,1,0.0
2245,PET,14.4898173,0,4,0.0
2245,SPECIAL EQUIPMENT,10.7075,0,3,0.0
2246,SPECIAL EQUIPMENT,21.415,0,4,0.0
2246,PET,11.872476,0,5,0.0
2246,FAST TRACK,1.7132,0,2,0.0
2246,BUSINESS LOUNGE,9.8509,0,6,0.0
2246,MEAL,2.552668,0,1,0.0
2246,BAGGAGE,9.63675,1,3,9.63675
2247,PET,14.527936,0,4,0.0
2247,MEAL,1.3971146,1,1,1.3971146
2247,SPECIAL EQUIPMENT,10.7075,0,3,0.0
2247,BAGGAGE,7.401024,0,2,0.0
2248,BUSINESS LOUNGE,19.7018,0,1,0.0
2248,SPECIAL EQUIPMENT,21.415,0,5,0.0
2248,PET,27.88233,0,4,0.0
2248,BAGGAGE,11.1032492,0,3,0.0
2248,MEAL,3.3857115,0,6,0.0
2249,MEAL,0.7165459,0,2,0.0
2249,BUSINESS LOUNGE,9.8509,0,4,0.0
2249,SPECIAL EQUIPMENT,9.8431906,0,5,0.0
2249,PET,25.18404,0,6,0.0
2249,FAST TRACK,1.7132,0,3,0.0
2249,BAGGAGE,6.21035,0,1,0.0
2250,BAGGAGE,7.401024,0,2,0.0
2250,MEAL,3.2563649,0,3,0.0
2250,PET,13.2773,0,1,0.0
2250,FAST TRACK,3.4272566,0,6,0.0
2251,SPECIAL EQUIPMENT,23.9638133,0,4,0.0
2251,FAST TRACK,3.4289698,0,2,0.0
2251,PET,26.4381024,0,5,0.0
2251,MEAL,3.2837761,0,1,0.0
2251,BAGGAGE,9.611052,0,3,0.0
2252,FAST TRACK,1.7132,0,5,0.0
2252,SPECIAL EQUIPMENT,38.547,0,3,0.0
2252,MEAL,13.61994,0,2,0.0
2252,BAGGAGE,11.17863,0,1,0.0
2252,PET,54.1486841,0,4,0.0
2253,PET,16.6385984,0,3,0.0
2253,BAGGAGE,24.67008,0,1,0.0
2254,FAST TRACK,1.7114868,0,2,0.0
2254,PET,13.410073,0,5,0.0
2254,MEAL,2.5154059,0,1,0.0
2254,BAGGAGE,9.25128,0,3,0.0
2255,BAGGAGE,10.1558496,0,4,0.0
2255,FAST TRACK,3.4264,0,2,0.0
2255,MEAL,1.7132,0,5,0.0
2255,PET,29.21006,0,3,0.0
2255,SPECIAL EQUIPMENT,21.415,0,6,0.0
2256,MEAL,8.0289118,0,3,0.0
2256,SPECIAL EQUIPMENT,4.283,0,4,0.0
2256,FAST TRACK,3.5685956,0,1,0.0
2256,PET,8.1377,0,5,0.0
2256,BAGGAGE,4.522848,0,2,0.0
2257,BUSINESS LOUNGE,9.8243454,0,1,0.0
2257,PET,23.9848,0,4,0.0
2257,SPECIAL EQUIPMENT,85.66,0,5,0.0
2257,FAST TRACK,1.7132,0,2,0.0
2257,MEAL,2.74112,0,6,0.0
2257,BAGGAGE,10.7871638,1,3,10.7871638
2258,MEAL,6.4836054,0,5,0.0
2258,BUSINESS LOUNGE,9.8509,0,3,0.0
2258,PET,10.79316,0,1,0.0
2258,FAST TRACK,1.7132,0,6,0.0
2258,BAGGAGE,7.045535,0,2,0.0
2259,BAGGAGE,13.7689884,0,3,0.0
2259,MEAL,1.6412456,0,4,0.0
2259,FAST TRACK,1.7200528,0,6,0.0
2259,BUSINESS LOUNGE,9.8564679,0,5,0.0
2259,PET,27.3221136,0,2,0.0
2260,PET,19.6538304,0,3,0.0
2260,FAST TRACK,1.7132,0,2,0.0
2260,SPECIAL EQUIPMENT,38.547,0,1,0.0
2260,BAGGAGE,10.5567384,0,4,0.0
2260,MEAL,3.2495121,0,5,0.0
2261,PET,12.0065339,0,6,0.0
2261,FAST TRACK,1.7132,0,3,0.0
2261,BAGGAGE,10.92165,1,1,10.92165
2261,MEAL,4.7404244,0,2,0.0
2261,BUSINESS LOUNGE,9.8157794,0,4,0.0
2262,MEAL,10.7310565,0,5,0.0
2262,FAST TRACK,3.4264,0,2,0.0
2262,PET,17.9886,0,3,0.0
2262,BAGGAGE,35.398995,0,4,0.0
2263,BAGGAGE,24.5621484,0,1,0.0
2263,FAST TRACK,6.8596528,0,3,0.0
2264,SPECIAL EQUIPMENT,21.415,0,1,0.0
2264,PET,23.89914,0,4,0.0
2265,MEAL,5.088204,0,3,0.0
2265,BAGGAGE,26.72592,1,2,26.72592
2265,PET,29.21006,0,1,0.0
2266,BAGGAGE,4.6873152,0,2,0.0
2266,MEAL,2.0421344,0,3,0.0
2266,PET,13.7497149,0,1,0.0
2267,PET,26.5546,0,4,0.0
2267,MEAL,4.0221653,0,2,0.0
2267,BAGGAGE,10.476218,0,1,0.0
2268,MEAL,1.0865971,0,1,0.0
2268,SPECIAL EQUIPMENT,10.6462531,0,3,0.0
2268,PET,14.4696872,0,4,0.0
2268,BAGGAGE,5.2012752,0,2,0.0
2269,BAGGAGE,10.4222522,0,2,0.0
2269,MEAL,5.2274015,0,1,0.0
2270,BAGGAGE,15.1862331,0,3,0.0
2270,MEAL,1.4579332,0,6,0.0
2270,BUSINESS LOUNGE,9.8628924,0,1,0.0
2270,FAST TRACK,1.7140566,0,2,0.0
2271,BAGGAGE,4.522848,0,1,0.0
2271,PET,8.1377,0,5,0.0
2271,FAST TRACK,1.5859949,0,3,0.0
2271,SPECIAL EQUIPMENT,4.283,0,4,0.0
2271,MEAL,0.6745725,0,2,0.0
2272,BAGGAGE,5.7460728,0,1,0.0
2272,PET,14.3746046,0,4,0.0
2272,MEAL,1.3761279,0,2,0.0
2273,PET,23.9848,0,4,0.0
2273,MEAL,1.7705922,0,6,0.0
2273,SPECIAL EQUIPMENT,23.5565,0,2,0.0
2273,BUSINESS LOUNGE,9.8813093,0,1,0.0
2273,BAGGAGE,5.5679,0,5,0.0
2274,MEAL,7.1033555,0,1,0.0
2274,BUSINESS LOUNGE,15.3536984,0,5,0.0
2274,PET,18.8344925,0,4,0.0
2274,SPECIAL EQUIPMENT,41.5502396,0,3,0.0
2274,BAGGAGE,29.0233212,0,2,0.0
2275,MEAL,1.97018,0,6,0.0
2275,FAST TRACK,1.7187679,0,2,0.0
2275,BAGGAGE,10.746047,0,5,0.0
2275,SPECIAL EQUIPMENT,10.7075,0,4,0.0
2275,BUSINESS LOUNGE,9.8813093,0,1,0.0
2275,PET,10.79316,0,3,0.0
2276,BAGGAGE,5.0779248,0,1,0.0
2276,PET,11.9924,0,3,0.0
2276,SPECIAL EQUIPMENT,10.7075,0,2,0.0
2277,BAGGAGE,13.7758412,0,2,0.0
2277,FAST TRACK,1.7170547,0,6,0.0
2277,BUSINESS LOUNGE,9.8718867,0,5,0.0
2277,PET,30.0915014,0,1,0.0
2277,SPECIAL EQUIPMENT,21.1100504,0,4,0.0
2277,MEAL,3.721927,0,3,0.0
2278,BUSINESS LOUNGE,9.8830225,0,5,0.0
2278,MEAL,9.0208546,0,3,0.0
2278,FAST TRACK,1.7196245,0,6,0.0
2278,BAGGAGE,20.8787684,0,2,0.0
2278,PET,30.1685954,0,1,0.0
2278,SPECIAL EQUIPMENT,12.313625,0,4,0.0
2279,BAGGAGE,20.8445044,0,2,0.0
2279,MEAL,5.1682961,0,3,0.0
2279,SPECIAL EQUIPMENT,19.5673138,0,4,0.0
2279,BUSINESS LOUNGE,19.6838114,0,5,0.0
2279,FAST TRACK,1.7153415,0,6,0.0
2279,PET,28.9625026,0,1,0.0
2280,PET,25.933565,0,4,0.0
2280,FAST TRACK,3.4264,0,2,0.0
2280,BUSINESS LOUNGE,9.8509,0,1,0.0
2280,MEAL,3.674814,0,6,0.0
2280,SPECIAL EQUIPMENT,21.415,0,5,0.0
2280,BAGGAGE,5.1396,0,3,0.0
2281,BAGGAGE,22.6604964,0,1,0.0
2281,MEAL,4.2140437,0,5,0.0
2282,SPECIAL EQUIPMENT,8.566,0,4,0.0
2282,PET,16.2754,0,5,0.0
2282,MEAL,1.2690529,0,2,0.0
2282,BAGGAGE,12.7312175,0,1,0.0
2282,FAST TRACK,1.5859949,0,3,0.0
2283,PET,17.9886,0,5,0.0
2283,SPECIAL EQUIPMENT,38.5761244,0,2,0.0
2283,BAGGAGE,47.19866,0,1,0.0
